name	taxonomy_id	taxonomic_lineage
Chitinophagaceae	563835	d__Bacteria;p__Bacteroidota;c__Chitinophagia;o__Chitinophagales;f__;g__
Rhodothermaceae	563843	d__Bacteria;p__Rhodothermota;c__Rhodothermia;o__Rhodothermales;f__;g__
Saprospiraceae	89374	d__Bacteria;p__Bacteroidota;c__Saprospiria;o__Saprospirales;f__;g__
Chlorobiaceae	191412	d__Bacteria;p__Chlorobiota;c__Chlorobiia;o__Chlorobiales;f__;g__
Melioribacteraceae	1334117	d__Bacteria;p__Ignavibacteriota;c__Ignavibacteria;o__Ignavibacteriales;f__;g__
Gemmatimonadaceae	219687	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__;g__
Akkermansiaceae	1647988	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__;g__
Verrucomicrobiaceae	203557	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__;g__
Opitutaceae	134623	d__Bacteria;p__Verrucomicrobiota;c__Opitutae;o__Opitutales;f__;g__
Planctomycetaceae	126	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__;g__
Pirellulaceae	2691357	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__;g__
Lacipirellulaceae	2691359	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__;g__
Gemmataceae	1914233	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__;g__
Isosphaeraceae	1763524	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Isosphaerales;f__;g__
Phycisphaeraceae	666507	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__;g__
Fusobacteriaceae	203492	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__;g__
Leptotrichiaceae	1129771	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__;g__
Campylobacteraceae	72294	d__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__;g__
Arcobacteraceae	2808963	d__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__;g__
Helicobacteraceae	72293	d__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__;g__
Sulfurimonadaceae	2771471	d__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__;g__
Sulfurovaceae	2771472	d__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__;g__
Sulfurospirillaceae	2932623	d__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__;g__
Myxococcaceae	31	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__;g__
Archangiaceae	39	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__;g__
Anaeromyxobacteraceae	1524215	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__;g__
Sandaracinaceae	1055686	d__Bacteria;p__Myxococcota;c__;o__Polyangiales;f__;g__
Polyangiaceae	49	d__Bacteria;p__Myxococcota;c__;o__Polyangiales;f__;g__
Labilitrichaceae	1524216	d__Bacteria;p__Myxococcota;c__;o__Polyangiales;f__;g__
Nannocystaceae	224463	d__Bacteria;p__Myxococcota;c__;o__Nannocystales;f__;g__
Kofleriaceae	224464	d__Bacteria;p__Myxococcota;c__;o__Haliangiales;f__;g__
Desulfovibrionaceae	194924	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__;g__
Desulfomicrobiaceae	213116	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__;g__
Desulfococcaceae	2931039	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobacteria;o__Desulfobacterales;f__;g__
Desulfosarcinaceae	3031624	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobacteria;o__Desulfobacterales;f__;g__
Geobacteraceae	213422	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Geobacterales;f__;g__
Syntrophotaleaceae	2812024	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Desulfuromonadales;f__;g__
Desulfobulbaceae	213121	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobulbia;o__Desulfobulbales;f__;g__
Desulfocapsaceae	2886822	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobulbia;o__Desulfobulbales;f__;g__
Treponemataceae	2845253	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__;g__
Spirochaetaceae	137	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__;g__
Breznakiellaceae	2951104	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__;g__
Borreliaceae	1643685	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__;g__
Leptospiraceae	170	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Leptospirales;f__;g__
Acidobacteriaceae	204434	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__;g__
Vicinamibacteraceae	2211325	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__;g__
Bacteriovoracaceae	263369	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__;g__
Pseudobdellovibrionaceae	213483	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__;g__
Fervidobacteriaceae	1643950	d__Bacteria;p__Thermotogota;c__Thermotogae;o__Thermotogales;f__;g__
Petrotogaceae	1643949	d__Bacteria;p__Thermotogota;c__Thermotogae;o__Petrotogales;f__;g__
Dethiosulfovibrionaceae	3029088	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__;g__
Aminobacteriaceae	3029087	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__;g__
Desulfurobacteriaceae	558314	d__Bacteria;p__Aquificota;c__Aquificae;o__Desulfurobacteriales;f__;g__















Acholeplasmataceae	2146	d__Bacteria;p__Mycoplasmatota;c__Mollicutes;o__Acholeplasmatales;f__;g__
Flammeovirgaceae	200667	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__;g__
Bernardetiaceae	1937968	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__;g__
Geovibrionaceae	2945019	d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__;g__
Clostridiales Family XVII. Incertae Sedis	539000	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__
Syntrophomonadaceae	68298	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__
Heliobacteriaceae	31984	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__
Desulfallaceae	2867375	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__
Zhaonellaceae	2748673	d__Bacteria;p__Bacillota;c__Clostridia;o__Moorellales;f__;g__
Tepidanaerobacteraceae	2770092	d__Bacteria;p__Bacillota;c__Clostridia;o__Thermosediminibacterales;f__;g__
Koleobacteraceae	2786988	d__Bacteria;p__Bacillota;c__Clostridia;o__Koleobacterales;f__;g__
Sporomusaceae	1843490	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__;g__
Acidilutibacteraceae	2992717	d__Bacteria;p__Bacillota;c__Tissierellia;o__Tissierellales;f__;g__
Tepidimicrobiaceae	2992719	d__Bacteria;p__Bacillota;c__Tissierellia;o__Tissierellales;f__;g__
Jiangellaceae	1217100	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Jiangellales;f__;g__
Scytonemataceae	1182	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__;g__
Pseudanabaenaceae	1890436	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Pseudanabaenales;f__;g__
Succinivibrionaceae	83763	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Aeromonadales;f__;g__
Nitrosomonadaceae	206379	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__;g__
Thiobacillaceae	2008790	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__;g__
Candidatus Uabimicrobiaceae	2897348	d__Bacteria;p__Planctomycetota;c__Candidatus Uabimicrobiia;o__Candidatus Uabimicrobiales;f__;g__
Chlamydiaceae	809	d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__;g__
Desulfobacteraceae	213119	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobacteria;o__Desulfobacterales;f__;g__
Desulfuromonadaceae	213421	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Desulfuromonadales;f__;g__
Sphaerochaetaceae	2791015	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__;g__
Brachyspiraceae	143786	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Brachyspirales;f__;g__
Thermotogaceae	188709	d__Bacteria;p__Thermotogota;c__Thermotogae;o__Thermotogales;f__;g__
Kosmotogaceae	1643948	d__Bacteria;p__Thermotogota;c__Thermotogae;o__Kosmotogales;f__;g__
Synergistaceae	649777	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__;g__
Halobacteriovoraceae	1652132	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__;g__
Nitrospiraceae	189779	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__;g__



Tepidiformaceae	2682227	d__Bacteria;p__Chloroflexota;c__Tepidiformia;o__Tepidiformales;f__;g__
Thermoanaerobacterales Family IV. Incertae Sedis	543372	d__Bacteria;p__Bacillota;c__Clostridia;o__Thermoanaerobacterales;f__;g__
Glycomycetaceae	85034	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Glycomycetales;f__;g__
Candidatus Nanopelagicaceae	2162846	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Candidatus Nanopelagicales;f__;g__
Chloroflexaceae	1106	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__;g__
Budviciaceae	1903416	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__;g__
Saccharospirillaceae	255527	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__;g__
Thalassobaculaceae	2844864	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__;g__
Sneathiellaceae	510685	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sneathiellales;f__;g__
Maricaulaceae	2800061	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Maricaulales;f__;g__
Casimicrobiaceae	2705999	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__;f__;g__
Anaerohalosphaeraceae	2690158	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__;g__
Tichowtungiaceae	2907186	d__Bacteria;p__Kiritimatiellota;c__Tichowtungiia;o__Tichowtungiales;f__;g__
Nitratiruptoraceae	2795691	d__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Nautiliales;f__;g__
Thermodesulfobacteriaceae	188711	d__Bacteria;p__Thermodesulfobacteriota;c__Thermodesulfobacteria;o__Thermodesulfobacteriales;f__;g__
Aquificaceae	64898	d__Bacteria;p__Aquificota;c__Aquificae;o__Aquificales;f__;g__



Clostridiales Family XVI. Incertae Sedis	543347	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__
Desulfotomaculaceae	2937910	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__
Proteinivoraceae	1491775	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__
Thermincolaceae	2937911	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__
Thermodesulfobiaceae	227387	d__Bacteria;p__Thermodesulfobiota;c__Thermodesulfobiia;o__Thermodesulfobiales;f__;g__
Thermosediminibacteraceae	2770093	d__Bacteria;p__Bacillota;c__Clostridia;o__Thermosediminibacterales;f__;g__
Natranaerofabaceae	2807496	d__Bacteria;p__Bacillota;c__Clostridia;o__Natranaerobiales;f__;g__
Natranaerobiaceae	485255	d__Bacteria;p__Bacillota;c__Clostridia;o__Natranaerobiales;f__;g__
Thermohalobacteraceae	2848916	d__Bacteria;p__Bacillota;c__Tissierellia;o__Tissierellales;f__;g__
Gottschalkiaceae	2042895	d__Bacteria;p__Bacillota;c__Tissierellia;o__Tissierellales;f__;g__
Limnochordaceae	1676650	d__Bacteria;p__Bacillota;c__Limnochordia;o__Limnochordales;f__;g__
Sanguibacteraceae	145360	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__;g__
Dermatophilaceae	85018	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__;g__
Jonesiaceae	85022	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__;g__
Jatrophihabitantaceae	2805416	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Jatrophihabitantales;f__;g__
Kineosporiaceae	83778	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kineosporiales;f__;g__
Ilumatobacteraceae	2448023	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__
Capillimicrobiaceae	2976758	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__;g__
Euzebyaceae	908622	d__Bacteria;p__Actinomycetota;c__Nitriliruptoria;o__Euzebyales;f__;g__
Egibacteraceae	1747769	d__Bacteria;p__Actinomycetota;c__Nitriliruptoria;o__Egibacterales;f__;g__
Tolypothrichaceae	119859	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__;g__
Hapalosiphonaceae	1892263	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__;g__
Rivulariaceae	1185	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__;g__
Chamaesiphonaceae	1890431	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Gomontiellales;f__;g__
Merismopediaceae	1890428	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Synechococcales;f__;g__
Microcystaceae	1890449	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Chroococcales;f__;g__
Gomontiellaceae	1892255	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Gomontiellales;f__;g__
Coleofasciculaceae	1892251	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Coleofasciculales;f__;g__
Sirenicapillariaceae	2934961	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Oscillatoriales;f__;g__
Oculatellaceae	2303507	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Oculatellales;f__;g__
Hyellaceae	1890500	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Pleurocapsales;f__;g__
Gloeomargaritaceae	1955043	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Gloeomargaritales;f__;g__
Thermostichaceae	2881384	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Thermostichales;f__;g__
Mycoplasmoidaceae	2790998	d__Bacteria;p__Mycoplasmatota;c__;o__Mycoplasmoidales;f__;g__
Candidatus Izemoplasmataceae	2975520	d__Bacteria;p__Mycoplasmatota;c__Candidatus Izimaplasma;o__Candidatus Izemoplasmatales;f__;g__
Roseiflexaceae	1508635	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__;g__
Phototrophicaceae	2922432	d__Bacteria;p__Chloroflexota;c__Candidatus Thermofonsia;o__Phototrophicales;f__;g__
Caldilineaceae	475964	d__Bacteria;p__Chloroflexota;c__Caldilineae;o__Caldilineales;f__;g__
Ardenticatenaceae	1382930	d__Bacteria;p__Chloroflexota;c__Ardenticatenia;o__Ardenticatenales;f__;g__
Sphaerobacteraceae	85002	d__Bacteria;p__Thermomicrobiota;c__Thermomicrobia;o__Sphaerobacterales;f__;g__
Thermomicrobiaceae	189777	d__Bacteria;p__Thermomicrobiota;c__Thermomicrobia;o__Thermomicrobiales;f__;g__
Chthonomonadaceae	1077264	d__Bacteria;p__Armatimonadota;c__Chthonomonadetes;o__Chthonomonadales;f__;g__
Tenuifilaceae	2760872	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__;g__
Marinifilaceae	1573805	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Marinilabiliales;f__;g__
Schleiferiaceae	1333713	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__;g__
Crocinitomicaceae	1853230	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__;g__
Persicobacteraceae	1853234	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__;g__
Amoebophilaceae	1501348	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__;g__
Reichenbachiellaceae	2762302	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__;g__
Mangrovivirgaceae	2858885	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__;g__
Chloroherpetonaceae	2968741	d__Bacteria;p__Chlorobiota;c__Chlorobiia;o__Chlorobiales;f__;g__
Ignavibacteriaceae	795749	d__Bacteria;p__Ignavibacteriota;c__Ignavibacteria;o__Ignavibacteriales;f__;g__
Cyclonatronaceae	3024158	d__Bacteria;p__Balneolota;c__Balneolia;o__Balneolales;f__;g__
Fibrobacteraceae	204431	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__;g__
Fluviibacteraceae	2808923	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Rhodocyclales;f__;g__
Moritellaceae	267891	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__;g__
Psychromonadaceae	267894	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__;g__
Hahellaceae	224379	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__;g__
Oleiphilaceae	191033	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__;g__
Litorivicinaceae	449732	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__;g__
Woeseiaceae	1738654	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__;g__
Coxiellaceae	118968	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Legionellales;f__;g__
Ignatzschineriaceae	3018589	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Cardiobacteriales;f__;g__
Cardiobacteriaceae	868	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Cardiobacteriales;f__;g__
Kangiellaceae	1920240	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Kangiellales;f__;g__
Cohaesibacteraceae	655351	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__;g__
Zymomonadaceae	2844881	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__;g__
Kiloniellaceae	597359	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__;g__
Terasakiellaceae	2813951	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__;g__
Stellaceae	2844601	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__;g__
Rickettsiaceae	775	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__;g__
Candidatus Midichloriaceae	1328881	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__;g__
Parvularculaceae	255474	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Parvularculales;f__;g__
Emcibacteraceae	2066491	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Emcibacterales;f__;g__
Magnetococcaceae	1191479	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Magnetococcales;f__;g__
Kordiimonadaceae	1331809	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Kordiimonadales;f__;g__
Hydrogenimonadaceae	292630	d__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__;g__
Nautiliaceae	224467	d__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Nautiliales;f__;g__
Thermoguttaceae	2691358	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__;g__
Sedimentisphaeraceae	2483367	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__;g__
Candidatus Brocadiaceae	1127830	d__Bacteria;p__Planctomycetota;c__Candidatus Brocadiia;o__Candidatus Brocadiales;f__;g__
Puniceicoccaceae	415002	d__Bacteria;p__Verrucomicrobiota;c__Opitutae;o__Puniceicoccales;f__;g__
Parachlamydiaceae	92713	d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Parachlamydiales;f__;g__
Rhabdochlamydiaceae	689704	d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Parachlamydiales;f__;g__
Lentisphaeraceae	566277	d__Bacteria;p__Lentisphaerota;c__Lentisphaeria;o__Lentisphaerales;f__;g__
Kiritimatiellaceae	1921783	d__Bacteria;p__Kiritimatiellota;c__Kiritimatiellia;o__Kiritimatiellales;f__;g__
Geoalkalibacteraceae	3031665	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Desulfuromonadales;f__;g__
Desulfatibacillaceae	3031627	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobacteria;o__Desulfobacterales;f__;g__
Desulfosudaceae	2904715	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobacteria;o__Desulfobacterales;f__;g__
Desulfolunaceae	3031622	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobacteria;o__Desulfobacterales;f__;g__
Desulfarculaceae	453228	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfarculia;o__Desulfarculales;f__;g__
Thermodesulfatatoraceae	3031464	d__Bacteria;p__Thermodesulfobacteriota;c__Thermodesulfobacteria;o__Thermodesulfobacteriales;f__;g__
Syntrophaceae	213468	d__Bacteria;p__Thermodesulfobacteriota;c__Syntrophia;o__Syntrophales;f__;g__
Syntrophobacteraceae	213465	d__Bacteria;p__Thermodesulfobacteriota;c__Syntrophobacteria;o__Syntrophobacterales;f__;g__
Mesoaciditogaceae	1769717	d__Bacteria;p__Thermotogota;c__Thermotogae;o__Mesoaciditogales;f__;g__
Thermovirgaceae	3029089	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__;g__
Candidatus Nanosynbacteraceae	2093822	d__Bacteria;p__Candidatus Saccharibacteria;c__Candidatus Saccharimonadia;o__Candidatus Nanosynbacterales;f__;g__
Candidatus Chromulinivoraceae	2953756	d__Bacteria;p__;c__Candidatus Babeliae;o__Candidatus Babeliales;f__;g__
Acanthopleuribacteraceae	533207	d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Acanthopleuribacterales;f__;g__
Flexistipitaceae	2945022	d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__;g__
Calditerrivibrionaceae	2945021	d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__;g__
Deferribacteraceae	191394	d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__;g__
Mucispirillaceae	2945020	d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__;g__
Silvanigrellaceae	2024974	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Silvanigrellales;f__;g__
Hydrogenothermaceae	224027	d__Bacteria;p__Aquificota;c__Aquificae;o__Aquificales;f__;g__
Dissulfurispiraceae	2811505	d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__;g__
Thermodesulfovibrionaceae	2811504	d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__;g__
Dictyoglomaceae	203488	d__Bacteria;p__Dictyoglomota;c__Dictyoglomia;o__Dictyoglomales;f__;g__
Atribacteraceae	2847776	d__Bacteria;p__Atribacterota;c__Atribacteria;o__Atribacterales;f__;g__
Endomicrobiaceae	1783343	d__Bacteria;p__Elusimicrobiota;c__Endomicrobiia;o__Endomicrobiales;f__;g__
Elusimicrobiaceae	641876	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__;g__
Chrysiogenaceae	189770	d__Bacteria;p__Chrysiogenota;c__Chrysiogenetes;o__Chrysiogenales;f__;g__
Calditrichaceae	1962854	d__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__;g__
Coprothermobacteraceae	2138247	d__Bacteria;p__Coprothermobacterota;c__Coprothermobacteria;o__Coprothermobacterales;f__;g__


























Segniliparaceae	316606	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__;g__
Actinopolysporaceae	622451	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinopolysporales;f__;g__
Acidothermaceae	85032	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Acidothermales;f__;g__
Egicoccaceae	1755824	d__Bacteria;p__Actinomycetota;c__Nitriliruptoria;o__Egicoccales;f__;g__
Prochlorotrichaceae	2303730	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Prochlorotrichales;f__;g__
Fimbriimonadaceae	1663426	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__;g__
Idiomarinaceae	267893	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__;g__
Halothiobacillaceae	255526	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__;g__
Salinisphaeraceae	742031	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Salinisphaerales;f__;g__
Ferrovaceae	1442156	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Ferrovales;f__;g__
Lichenihabitantaceae	2723775	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__;g__
Breoghaniaceae	2831104	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__;g__
Mariprofundaceae	580372	d__Bacteria;p__Pseudomonadota;c__Zetaproteobacteria;o__Mariprofundales;f__;g__
Trichloromonadaceae	3031663	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Desulfuromonadales;f__;g__
Desulfomonilaceae	3031658	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfomonilia;o__Desulfomonilales;f__;g__
Desulfobaccaceae	3031656	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobaccia;o__Desulfobaccales;f__;g__
